Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
63,Male,41,21,10,28,Standard,Monthly,982,28,Yes
54,Female,60,10,2,24,Basic,Monthly,650,9,Yes
22,Male,56,18,10,23,Basic,Monthly,318,21,Yes
47,Female,32,11,1,26,Standard,Quarterly,456,13,Yes
51,Female,7,29,10,24,Standard,Monthly,224,19,Yes
47,Male,52,9,8,22,Premium,Monthly,471,30,Yes
31,Female,5,28,6,25,Basic,Monthly,733,16,Yes
62,Female,60,18,10,23,Basic,Monthly,884,6,Yes
60,Female,24,6,9,22,Premium,Annual,445,29,Yes
36,Male,38,28,8,30,Standard,Quarterly,241,17,Yes
55,Male,31,15,8,22,Basic,Annual,294,27,Yes
63,Male,9,3,9,2,Standard,Annual,845,25,Yes
37,Female,26,9,5,20,Premium,Monthly,828,1,Yes
29,Male,53,23,5,27,Basic,Annual,359,3,Yes
43,Female,45,20,9,27,Standard,Quarterly,206,27,Yes
56,Male,42,24,7,21,Basic,Annual,288,3,Yes
26,Female,33,10,10,20,Standard,Monthly,907,26,Yes
43,Male,49,27,8,18,Basic,Annual,457,1,Yes
65,Female,33,9,10,21,Basic,Annual,624,4,Yes
21,Female,41,26,0,21,Basic,Annual,140,27,Yes
48,Female,43,24,1,23,Standard,Monthly,684,18,Yes
39,Male,58,30,7,16,Basic,Annual,622,1,Yes
62,Male,13,3,8,16,Premium,Monthly,683,15,Yes
39,Male,27,30,9,26,Basic,Quarterly,294,10,Yes
39,Female,16,26,4,29,Basic,Quarterly,251,5,Yes
29,Male,28,29,7,28,Basic,Quarterly,289,14,Yes
51,Female,28,2,7,2,Premium,Quarterly,728,30,Yes
61,Male,57,5,9,26,Standard,Monthly,223,23,Yes
21,Female,36,23,9,17,Premium,Annual,393,28,Yes
34,Female,26,25,0,23,Basic,Monthly,764,7,Yes
45,Male,36,16,5,17,Premium,Quarterly,518,28,Yes
27,Female,24,6,7,27,Premium,Monthly,695,3,Yes
34,Male,57,23,7,24,Standard,Annual,584,19,Yes
44,Female,57,25,7,28,Basic,Quarterly,265,10,Yes
48,Female,4,24,10,28,Premium,Monthly,451,15,Yes
35,Female,27,5,6,28,Standard,Monthly,837,21,Yes
45,Male,48,5,8,26,Standard,Quarterly,128,2,Yes
21,Female,31,28,10,16,Standard,Monthly,747,17,Yes
31,Male,54,21,9,25,Basic,Monthly,252,13,Yes
54,Male,56,18,9,30,Standard,Quarterly,363,20,Yes
27,Male,52,17,10,23,Standard,Monthly,797,2,Yes
45,Male,30,3,7,27,Standard,Annual,570,5,Yes
46,Male,41,21,5,27,Premium,Annual,942,2,Yes
58,Female,29,4,9,11,Basic,Quarterly,457,18,Yes
42,Female,44,9,9,21,Basic,Monthly,458,19,Yes
28,Male,50,10,8,21,Basic,Quarterly,462,21,Yes
30,Female,24,11,3,24,Basic,Monthly,166,26,Yes
55,Male,27,14,9,29,Standard,Annual,570,10,Yes
46,Female,15,3,6,23,Basic,Annual,378,12,Yes
63,Female,15,1,7,24,Basic,Quarterly,687,10,Yes
64,Male,57,2,10,1,Premium,Quarterly,132,7,Yes
21,Female,48,11,5,23,Basic,Monthly,777,6,Yes
56,Male,6,2,9,29,Standard,Annual,542,11,Yes
64,Female,38,14,10,22,Basic,Monthly,687,27,Yes
63,Female,4,3,4,0,Basic,Monthly,501,3,Yes
62,Male,60,18,10,27,Premium,Annual,845,15,Yes
60,Female,28,22,6,21,Standard,Quarterly,827,13,Yes
46,Female,42,12,7,16,Premium,Monthly,362,9,Yes
26,Male,30,21,9,19,Standard,Quarterly,380,4,Yes
49,Male,36,8,9,27,Basic,Annual,342,2,Yes
52,Female,25,4,1,29,Premium,Monthly,822,16,Yes
60,Female,12,2,10,30,Basic,Quarterly,590,4,Yes
59,Female,10,27,0,30,Standard,Annual,367,22,Yes
55,Male,19,3,9,5,Basic,Monthly,336,11,Yes
27,Male,13,2,2,30,Premium,Annual,265,7,Yes
43,Female,40,21,1,24,Standard,Quarterly,136,2,Yes
20,Female,42,6,2,26,Basic,Monthly,580,3,Yes
27,Male,46,5,5,25,Standard,Annual,624,6,Yes
34,Female,50,17,5,26,Basic,Monthly,679,18,Yes
39,Male,29,12,8,28,Premium,Monthly,509,25,Yes
60,Female,18,8,10,21,Premium,Annual,111,25,Yes
56,Female,31,26,3,28,Premium,Annual,374,3,Yes
61,Female,30,16,8,28,Premium,Quarterly,804,13,Yes
32,Male,47,24,7,23,Premium,Quarterly,657,24,Yes
41,Female,39,29,6,21,Premium,Annual,536,12,Yes
52,Female,52,12,10,17,Premium,Annual,269,6,Yes
33,Female,59,1,5,23,Premium,Monthly,881,3,Yes
52,Female,44,28,2,23,Standard,Annual,100,27,Yes
40,Female,55,22,8,17,Premium,Annual,105,2,Yes
40,Female,35,20,4,21,Premium,Annual,294,21,Yes
19,Female,36,24,9,29,Premium,Annual,619,26,Yes
40,Female,39,26,6,28,Premium,Monthly,981,24,Yes
57,Male,26,15,5,24,Premium,Monthly,217,14,Yes
48,Female,24,17,8,24,Premium,Annual,842,29,Yes
37,Female,41,7,1,29,Standard,Monthly,542,23,Yes
18,Female,50,29,8,17,Premium,Quarterly,398,13,Yes
18,Male,55,1,7,26,Basic,Quarterly,785,27,Yes
60,Female,33,25,9,18,Standard,Annual,841,7,Yes
50,Male,43,24,10,23,Basic,Quarterly,589,12,Yes
48,Female,22,5,2,25,Basic,Monthly,748,1,Yes
55,Male,11,5,9,25,Basic,Quarterly,641,9,Yes
45,Female,8,2,2,23,Basic,Monthly,810,13,Yes
40,Male,43,26,9,30,Standard,Quarterly,700,9,Yes
20,Male,38,26,10,18,Standard,Monthly,858,23,Yes
44,Male,53,4,9,18,Premium,Monthly,849,7,Yes
31,Male,51,25,6,30,Standard,Monthly,887,9,Yes
50,Female,49,27,0,24,Standard,Monthly,259,19,Yes
64,Female,23,1,7,24,Basic,Quarterly,139,19,Yes
40,Female,12,18,3,28,Basic,Annual,358,15,Yes
30,Female,6,3,0,25,Premium,Monthly,390,3,Yes
31,Female,11,21,1,28,Standard,Monthly,813,3,Yes
39,Female,42,23,5,30,Standard,Quarterly,651,11,Yes
49,Male,31,17,8,29,Premium,Monthly,161,30,Yes
27,Female,57,10,1,27,Basic,Annual,284,1,Yes
23,Female,37,13,3,25,Basic,Annual,201,9,Yes
42,Male,32,12,8,19,Premium,Monthly,458,21,Yes
59,Male,24,3,8,21,Standard,Quarterly,869,5,Yes
41,Female,40,11,6,30,Premium,Quarterly,898,25,Yes
22,Female,31,7,6,29,Basic,Annual,623,11,Yes
21,Male,44,3,6,22,Standard,Monthly,290,9,Yes
23,Male,33,10,6,18,Premium,Quarterly,284,2,Yes
42,Female,33,29,1,21,Standard,Quarterly,329,19,Yes
53,Female,43,13,8,30,Standard,Monthly,412,26,Yes
64,Male,35,19,5,26,Premium,Annual,459,24,Yes
31,Female,39,29,7,28,Basic,Monthly,807,14,Yes
43,Male,9,1,2,8,Standard,Annual,370,16,Yes
45,Female,42,18,10,23,Standard,Annual,878,27,Yes
55,Female,45,25,10,21,Standard,Annual,285,27,Yes
62,Female,45,1,2,21,Basic,Monthly,265,21,Yes
44,Female,35,5,6,22,Standard,Monthly,814,22,Yes
42,Male,40,16,7,26,Basic,Monthly,648,20,Yes
56,Male,51,20,10,28,Premium,Monthly,694,3,Yes
48,Male,52,19,8,27,Premium,Quarterly,325,8,Yes
37,Female,47,29,8,19,Basic,Monthly,140,13,Yes
24,Female,29,19,7,17,Basic,Quarterly,801,8,Yes
22,Female,45,9,2,23,Standard,Annual,392,26,Yes
39,Male,48,28,7,25,Basic,Monthly,888,3,Yes
35,Male,3,2,0,29,Basic,Monthly,671,3,Yes
49,Male,27,16,6,26,Basic,Annual,386,6,Yes
43,Female,55,29,6,29,Basic,Quarterly,672,30,Yes
37,Female,47,23,1,22,Basic,Monthly,242,10,Yes
62,Female,60,23,9,27,Premium,Annual,425,28,Yes
29,Female,34,29,4,29,Standard,Monthly,143,22,Yes
49,Male,53,21,8,16,Basic,Annual,118,30,Yes
61,Male,38,13,10,27,Basic,Annual,427,12,Yes
60,Female,52,10,10,21,Standard,Monthly,164,5,Yes
20,Male,47,25,7,27,Basic,Quarterly,577,3,Yes
27,Female,46,9,8,24,Basic,Quarterly,487,30,Yes
37,Male,57,20,6,27,Premium,Annual,924,6,Yes
37,Female,8,13,4,22,Premium,Quarterly,187,6,Yes
40,Female,53,14,9,21,Basic,Quarterly,703,5,Yes
46,Female,50,23,10,17,Premium,Monthly,393,8,Yes
20,Male,42,14,8,28,Basic,Monthly,538,29,Yes
65,Male,40,2,10,25,Premium,Monthly,328,8,Yes
55,Female,40,19,7,26,Basic,Quarterly,903,17,Yes
56,Male,19,4,7,30,Premium,Annual,728,30,Yes
39,Female,37,14,9,28,Basic,Monthly,956,25,Yes
54,Male,45,22,9,23,Standard,Quarterly,122,12,Yes
37,Female,8,29,8,22,Standard,Monthly,727,25,Yes
59,Male,6,5,9,23,Basic,Quarterly,690,30,Yes
41,Female,5,16,10,27,Premium,Quarterly,336,26,Yes
31,Female,58,11,9,23,Standard,Quarterly,157,20,Yes
57,Female,41,29,10,17,Basic,Quarterly,509,19,Yes
44,Female,22,23,0,25,Standard,Annual,366,16,Yes
25,Male,25,16,8,16,Standard,Quarterly,745,14,Yes
45,Female,59,1,8,23,Basic,Monthly,634,18,Yes
65,Female,20,25,6,29,Basic,Annual,342,21,Yes
41,Male,58,30,9,20,Standard,Quarterly,788,9,Yes
63,Male,14,1,4,18,Premium,Monthly,534,10,Yes
24,Male,60,16,9,22,Standard,Monthly,520,28,Yes
62,Male,39,25,8,18,Standard,Annual,631,23,Yes
41,Male,30,2,2,29,Premium,Annual,250,27,Yes
46,Female,36,29,6,18,Basic,Monthly,544,3,Yes
52,Female,37,5,7,5,Standard,Annual,458,26,Yes
63,Male,27,12,9,22,Standard,Quarterly,954,24,Yes
50,Female,5,2,6,28,Basic,Annual,130,26,Yes
62,Male,57,27,7,21,Premium,Monthly,571,30,Yes
18,Male,46,15,8,22,Standard,Annual,274,28,Yes
38,Male,58,4,8,27,Premium,Monthly,249,16,Yes
43,Male,26,30,7,16,Basic,Monthly,688,30,Yes
60,Female,47,14,10,18,Premium,Annual,468,19,Yes
53,Female,46,5,10,19,Premium,Monthly,728,29,Yes
65,Female,34,20,8,27,Premium,Monthly,611,26,Yes
25,Male,54,14,7,29,Premium,Monthly,485,11,Yes
19,Male,27,26,6,23,Basic,Monthly,573,10,Yes
44,Male,59,10,10,27,Basic,Monthly,209,10,Yes
25,Female,26,9,10,18,Basic,Quarterly,454,23,Yes
38,Male,37,25,10,30,Basic,Quarterly,822,1,Yes
63,Male,56,29,6,21,Premium,Quarterly,443,1,Yes
49,Male,51,9,7,27,Premium,Quarterly,494,26,Yes
53,Female,42,24,6,23,Basic,Annual,242,2,Yes
49,Female,37,20,9,20,Basic,Monthly,343,29,Yes
31,Female,24,30,5,21,Premium,Quarterly,476,30,Yes
41,Female,17,1,6,23,Basic,Monthly,735,14,Yes
25,Female,32,28,6,18,Basic,Quarterly,714,9,Yes
54,Female,12,2,6,13,Standard,Quarterly,941,19,Yes
25,Female,30,11,9,24,Basic,Annual,982,20,Yes
61,Female,5,3,7,16,Premium,Monthly,994,22,Yes
52,Female,36,12,7,17,Standard,Annual,742,27,Yes
28,Female,37,7,2,27,Basic,Monthly,163,12,Yes
60,Female,23,28,4,24,Basic,Monthly,526,13,Yes
47,Female,4,12,6,25,Standard,Annual,245,18,Yes
53,Female,52,22,0,27,Premium,Annual,236,10,Yes
56,Female,41,24,4,28,Premium,Quarterly,335,17,Yes
52,Female,53,16,9,23,Standard,Monthly,809,27,Yes
62,Male,28,25,9,25,Premium,Annual,843,23,Yes
32,Female,30,19,8,26,Premium,Annual,127,6,Yes
50,Female,43,18,10,25,Basic,Annual,824,5,Yes
63,Male,58,13,9,21,Premium,Monthly,947,20,Yes
28,Female,1,25,6,29,Premium,Annual,497,7,Yes
53,Female,32,26,2,28,Premium,Monthly,794,16,Yes
64,Female,4,20,2,29,Standard,Annual,285,18,Yes
51,Female,30,10,5,18,Basic,Annual,799,8,Yes
43,Female,35,9,7,29,Basic,Quarterly,421,30,Yes
54,Female,37,17,2,25,Premium,Monthly,683,19,Yes
64,Male,60,14,5,19,Basic,Quarterly,101,14,Yes
41,Male,27,9,8,30,Standard,Quarterly,787,30,Yes
44,Male,39,13,9,19,Basic,Monthly,892,23,Yes
30,Female,17,1,2,29,Standard,Annual,343,17,Yes
46,Male,26,20,9,26,Basic,Monthly,191,16,Yes
37,Female,1,21,10,28,Premium,Monthly,479,21,Yes
65,Female,44,24,8,22,Basic,Quarterly,327,22,Yes
37,Female,57,29,7,17,Standard,Annual,490,27,Yes
25,Female,41,7,5,23,Basic,Annual,828,28,Yes
54,Female,38,27,9,22,Premium,Quarterly,402,17,Yes
33,Female,30,19,5,19,Basic,Quarterly,741,23,Yes
55,Male,60,25,5,21,Standard,Quarterly,817,27,Yes
56,Female,34,20,10,27,Premium,Monthly,756,16,Yes
46,Female,6,22,8,30,Standard,Quarterly,215,7,Yes
38,Male,36,26,9,17,Standard,Monthly,742,16,Yes
35,Female,1,30,5,21,Standard,Monthly,187,23,Yes
51,Female,18,3,6,12,Standard,Monthly,570,30,Yes
50,Female,42,17,2,23,Premium,Annual,282,11,Yes
36,Female,54,4,3,26,Premium,Monthly,464,24,Yes
52,Female,18,26,4,27,Basic,Annual,196,26,Yes
51,Female,7,30,7,24,Standard,Quarterly,422,11,Yes
51,Male,38,28,10,19,Standard,Annual,839,15,Yes
55,Male,41,27,6,26,Premium,Quarterly,141,8,Yes
21,Male,55,11,10,18,Standard,Monthly,815,14,Yes
25,Male,46,7,8,18,Standard,Monthly,424,30,Yes
30,Female,45,25,2,28,Basic,Annual,489,17,Yes
20,Female,41,3,6,20,Premium,Annual,621,6,Yes
54,Female,7,25,2,26,Standard,Monthly,389,7,Yes
21,Female,54,12,7,18,Standard,Monthly,217,3,Yes
47,Male,52,7,8,22,Standard,Quarterly,340,18,Yes
33,Female,59,17,7,19,Standard,Quarterly,175,24,Yes
31,Male,30,19,10,22,Premium,Monthly,797,24,Yes
53,Female,59,1,6,25,Premium,Quarterly,884,28,Yes
19,Female,29,5,6,23,Standard,Quarterly,442,9,Yes
29,Female,48,20,5,22,Standard,Monthly,285,18,Yes
22,Male,53,8,5,22,Standard,Monthly,583,17,Yes
41,Female,51,30,4,26,Standard,Monthly,643,7,Yes
45,Female,47,21,8,25,Standard,Quarterly,243,11,Yes
56,Female,49,2,10,4,Premium,Annual,226,13,Yes
25,Female,32,26,5,16,Premium,Quarterly,544,17,Yes
41,Female,40,5,10,21,Basic,Annual,271,7,Yes
40,Female,17,3,7,29,Standard,Quarterly,417,26,Yes
58,Female,43,12,8,25,Standard,Quarterly,204,12,Yes
42,Female,2,23,0,23,Standard,Quarterly,267,24,Yes
34,Female,25,9,6,20,Basic,Monthly,567,4,Yes
18,Female,37,17,3,26,Standard,Annual,486,19,Yes
36,Male,35,29,10,17,Premium,Annual,748,6,Yes
27,Male,25,11,10,28,Basic,Quarterly,444,22,Yes
52,Female,19,19,10,30,Standard,Monthly,346,21,Yes
54,Female,51,7,8,25,Premium,Quarterly,388,9,Yes
34,Male,42,12,5,27,Standard,Annual,665,22,Yes
56,Male,49,6,9,26,Standard,Monthly,939,12,Yes
58,Female,42,23,5,25,Standard,Annual,603,6,Yes
44,Male,60,6,7,23,Standard,Annual,927,14,Yes
34,Male,38,29,9,22,Premium,Annual,759,18,Yes
47,Female,30,9,9,28,Standard,Monthly,688,25,Yes
53,Female,22,17,2,25,Basic,Monthly,232,14,Yes
62,Female,28,6,10,22,Premium,Annual,888,17,Yes
60,Male,39,7,6,25,Basic,Monthly,152,19,Yes
22,Female,56,15,1,24,Standard,Monthly,858,15,Yes
65,Female,24,20,6,28,Basic,Annual,199,6,Yes
64,Male,29,9,8,23,Basic,Quarterly,975,12,Yes
25,Female,23,19,8,23,Premium,Quarterly,275,21,Yes
33,Male,46,26,9,22,Premium,Annual,901,15,Yes
40,Male,40,1,7,25,Standard,Monthly,453,22,Yes
64,Female,5,11,3,23,Basic,Monthly,551,27,Yes
62,Female,39,8,5,29,Standard,Quarterly,485,6,Yes
50,Female,36,13,7,21,Premium,Monthly,830,18,Yes
56,Female,9,26,10,25,Basic,Monthly,914,24,Yes
31,Female,38,12,7,19,Premium,Quarterly,712,3,Yes
51,Female,39,11,10,16,Standard,Monthly,178,26,Yes
36,Female,36,6,5,29,Premium,Annual,728,16,Yes
64,Female,40,19,8,30,Standard,Quarterly,374,1,Yes
33,Male,21,2,9,11,Premium,Annual,283,9,Yes
22,Female,38,7,4,26,Standard,Quarterly,174,23,Yes
52,Female,38,24,0,22,Premium,Monthly,312,30,Yes
18,Female,40,21,6,28,Basic,Quarterly,543,18,Yes
62,Female,57,5,4,10,Basic,Monthly,267,10,Yes
27,Male,50,28,9,25,Standard,Quarterly,354,26,Yes
55,Female,39,13,0,21,Premium,Quarterly,294,12,Yes
54,Female,47,19,0,27,Premium,Monthly,989,29,Yes
59,Female,10,30,5,22,Standard,Quarterly,390,1,Yes
55,Female,43,3,6,15,Premium,Annual,956,25,Yes
40,Female,40,28,0,27,Premium,Monthly,518,6,Yes
36,Male,43,8,5,30,Standard,Monthly,339,22,Yes
60,Female,52,15,7,28,Basic,Quarterly,810,20,Yes
63,Female,45,17,2,28,Basic,Monthly,723,12,Yes
65,Female,58,17,1,29,Premium,Quarterly,120,7,Yes
45,Female,54,22,6,26,Standard,Annual,397,11,Yes
33,Female,5,29,8,22,Premium,Monthly,485,13,Yes
56,Female,58,19,5,17,Premium,Annual,550,26,Yes
35,Male,30,17,8,20,Basic,Quarterly,939,15,Yes
28,Female,52,20,6,26,Standard,Quarterly,104,29,Yes
53,Female,38,19,6,25,Basic,Quarterly,195,15,Yes
33,Male,27,18,6,16,Premium,Monthly,708,28,Yes
20,Female,30,16,5,20,Premium,Annual,306,28,Yes
34,Female,60,20,10,21,Standard,Quarterly,327,2,Yes
44,Female,18,21,4,23,Basic,Monthly,363,8,Yes
29,Male,24,1,8,22,Premium,Monthly,396,23,Yes
26,Male,54,29,6,26,Standard,Quarterly,234,24,Yes
21,Male,50,16,10,29,Basic,Annual,857,4,Yes
60,Male,35,9,5,16,Premium,Quarterly,642,5,Yes
52,Male,50,29,5,23,Standard,Monthly,407,26,Yes
58,Female,37,15,1,29,Standard,Monthly,884,6,Yes
18,Male,59,20,9,29,Basic,Monthly,695,23,Yes
40,Female,12,17,4,29,Premium,Monthly,776,1,Yes
48,Male,51,19,7,20,Standard,Quarterly,542,10,Yes
64,Male,52,22,10,20,Basic,Annual,636,27,Yes
43,Female,4,30,1,22,Standard,Quarterly,121,14,Yes
62,Female,39,1,7,24,Standard,Quarterly,653,1,Yes
38,Female,49,9,9,26,Standard,Annual,574,11,Yes
28,Female,52,4,8,16,Basic,Monthly,459,30,Yes
57,Male,50,30,8,25,Premium,Quarterly,523,17,Yes
25,Female,33,21,1,21,Premium,Monthly,924,6,Yes
53,Male,18,2,9,15,Basic,Annual,306,20,Yes
32,Male,37,19,5,17,Standard,Annual,163,8,Yes
54,Female,19,4,8,13,Basic,Monthly,931,11,Yes
59,Male,43,28,8,17,Standard,Annual,551,29,Yes
37,Female,17,13,4,23,Standard,Quarterly,459,13,Yes
54,Female,7,1,6,22,Premium,Annual,837,14,Yes
56,Male,27,3,8,2,Basic,Annual,548,18,Yes
23,Male,50,2,3,22,Premium,Annual,257,5,Yes
53,Female,52,20,5,29,Standard,Monthly,867,24,Yes
43,Male,60,25,10,24,Basic,Monthly,986,20,Yes
44,Male,27,17,5,26,Premium,Monthly,359,3,Yes
41,Female,12,10,9,25,Standard,Monthly,706,21,Yes
38,Female,36,7,8,22,Standard,Quarterly,202,26,Yes
46,Female,30,28,5,28,Basic,Monthly,885,23,Yes
61,Female,29,21,2,24,Standard,Annual,369,4,Yes
30,Female,7,4,3,28,Premium,Quarterly,283,30,Yes
37,Male,27,22,7,24,Basic,Annual,523,18,Yes
54,Female,39,9,8,23,Basic,Quarterly,876,11,Yes
40,Female,29,11,7,19,Premium,Quarterly,694,14,Yes
24,Female,40,17,1,27,Standard,Annual,434,14,Yes
64,Male,21,2,7,3,Premium,Monthly,638,29,Yes
35,Female,2,5,9,24,Premium,Monthly,790,23,Yes
46,Female,25,5,6,26,Standard,Quarterly,623,27,Yes
55,Female,51,13,9,22,Standard,Monthly,790,18,Yes
61,Male,46,10,6,19,Standard,Quarterly,549,3,Yes
33,Female,8,14,8,27,Basic,Quarterly,315,1,Yes
64,Male,22,5,10,12,Basic,Monthly,107,11,Yes
57,Male,52,29,7,30,Standard,Quarterly,888,24,Yes
20,Female,44,10,1,21,Standard,Monthly,953,28,Yes
64,Male,45,22,5,27,Basic,Monthly,416,8,Yes
40,Male,56,25,6,17,Premium,Quarterly,588,30,Yes
47,Female,25,11,6,18,Premium,Monthly,280,19,Yes
40,Male,39,10,8,29,Standard,Quarterly,921,1,Yes
65,Female,6,10,3,23,Basic,Monthly,785,9,Yes
19,Male,56,22,6,27,Standard,Monthly,747,1,Yes
37,Male,40,4,8,24,Basic,Annual,579,26,Yes
32,Female,43,15,1,22,Standard,Quarterly,335,24,Yes
59,Female,4,16,3,24,Basic,Annual,312,7,Yes
59,Female,40,6,9,22,Standard,Quarterly,135,20,Yes
51,Male,52,23,6,30,Premium,Quarterly,915,13,Yes
57,Male,56,27,7,24,Basic,Quarterly,137,14,Yes
48,Male,55,9,10,26,Premium,Annual,282,7,Yes
50,Female,45,8,9,17,Basic,Monthly,911,12,Yes
40,Female,58,5,10,25,Premium,Monthly,620,22,Yes
49,Male,40,13,7,22,Basic,Quarterly,496,19,Yes
29,Female,34,23,5,29,Premium,Quarterly,673,13,Yes
31,Female,25,15,9,22,Premium,Annual,892,26,Yes
39,Female,51,24,6,26,Premium,Quarterly,409,9,Yes
49,Male,3,1,0,18,Standard,Annual,390,17,Yes
61,Female,36,4,3,29,Basic,Annual,254,1,Yes
55,Female,8,17,10,29,Premium,Monthly,233,19,Yes
61,Male,42,24,9,25,Basic,Quarterly,852,2,Yes
26,Female,48,11,9,26,Premium,Quarterly,809,25,Yes
30,Female,29,13,10,22,Premium,Annual,473,24,Yes
33,Male,49,26,5,18,Premium,Monthly,568,1,Yes
40,Male,26,3,8,25,Premium,Monthly,149,4,Yes
29,Male,33,10,8,16,Premium,Quarterly,644,12,Yes
60,Male,46,21,9,19,Premium,Annual,458,11,Yes
55,Female,15,20,0,26,Basic,Monthly,501,12,Yes
57,Female,28,12,10,25,Standard,Monthly,304,6,Yes
25,Female,9,12,1,25,Premium,Monthly,307,22,Yes
42,Female,22,10,2,25,Standard,Monthly,875,29,Yes
46,Male,31,18,8,28,Basic,Quarterly,962,13,Yes
42,Male,50,21,5,30,Basic,Annual,636,5,Yes
59,Female,39,29,2,24,Standard,Monthly,446,27,Yes
36,Female,3,14,10,26,Standard,Annual,417,29,Yes
65,Male,29,20,7,20,Standard,Monthly,993,21,Yes
40,Male,55,24,9,24,Standard,Annual,851,9,Yes
61,Female,3,2,4,12,Basic,Annual,607,12,Yes
61,Male,30,2,7,26,Basic,Annual,439,23,Yes
54,Female,20,1,4,29,Premium,Quarterly,926,13,Yes
29,Male,47,4,10,24,Premium,Monthly,367,22,Yes
37,Male,47,29,10,18,Basic,Annual,145,3,Yes
52,Male,33,28,8,28,Premium,Annual,462,15,Yes
49,Male,34,5,10,23,Standard,Annual,931,11,Yes
33,Female,40,9,7,21,Basic,Monthly,933,1,Yes
61,Female,41,18,7,24,Basic,Quarterly,932,25,Yes
47,Male,36,7,5,29,Standard,Annual,490,10,Yes
31,Female,35,22,4,23,Premium,Monthly,914,14,Yes
24,Female,53,9,3,22,Premium,Quarterly,297,11,Yes
28,Male,24,15,6,24,Standard,Monthly,115,8,Yes
57,Female,16,25,4,23,Basic,Monthly,968,29,Yes
24,Female,60,9,4,21,Basic,Quarterly,134,17,Yes
55,Female,50,4,4,13,Basic,Quarterly,179,23,Yes
63,Female,31,2,8,24,Standard,Annual,995,10,Yes
30,Male,55,18,10,21,Basic,Annual,110,10,Yes
57,Female,31,2,2,24,Basic,Monthly,286,15,Yes
19,Female,11,23,8,22,Basic,Annual,457,5,Yes
46,Female,20,16,4,28,Premium,Annual,291,9,Yes
37,Female,36,6,10,23,Premium,Quarterly,408,25,Yes
28,Male,43,1,8,23,Standard,Monthly,777,27,Yes
37,Female,5,30,6,25,Premium,Quarterly,288,3,Yes
18,Female,32,22,6,30,Basic,Annual,348,4,Yes
31,Male,57,15,10,27,Standard,Annual,127,27,Yes
59,Female,43,2,5,7,Basic,Monthly,192,4,Yes
61,Female,31,17,3,24,Basic,Annual,412,13,Yes
28,Male,44,24,6,27,Basic,Monthly,744,30,Yes
42,Female,55,20,0,24,Premium,Monthly,813,7,Yes
48,Male,43,20,9,27,Standard,Quarterly,586,11,Yes
51,Female,54,16,2,23,Premium,Annual,332,28,Yes
61,Female,49,18,4,26,Premium,Annual,135,6,Yes
49,Female,56,19,8,30,Standard,Monthly,893,29,Yes
65,Female,53,6,3,28,Standard,Annual,298,25,Yes
33,Female,40,9,6,21,Standard,Quarterly,990,13,Yes
36,Male,47,16,7,20,Premium,Annual,558,13,Yes
39,Male,51,26,6,28,Premium,Monthly,617,26,Yes
58,Female,9,5,10,21,Basic,Quarterly,128,27,Yes
35,Female,12,29,7,21,Basic,Quarterly,352,19,Yes
41,Female,57,14,4,24,Premium,Quarterly,206,21,Yes
51,Male,6,4,5,9,Standard,Quarterly,419,13,Yes
61,Female,17,2,7,2,Basic,Monthly,569,13,Yes
21,Female,52,25,5,21,Standard,Quarterly,467,13,Yes
54,Female,32,3,5,16,Standard,Quarterly,222,14,Yes
32,Female,55,16,2,22,Premium,Monthly,758,29,Yes
58,Male,44,29,8,28,Premium,Monthly,195,22,Yes
63,Male,51,25,5,24,Basic,Quarterly,296,11,Yes
47,Male,39,9,8,18,Standard,Quarterly,662,1,Yes
57,Female,37,13,5,23,Standard,Monthly,164,20,Yes
60,Male,26,2,5,23,Basic,Annual,245,2,Yes
64,Male,26,25,10,25,Standard,Monthly,907,7,Yes
20,Male,34,12,10,26,Standard,Annual,447,23,Yes
53,Female,37,18,4,27,Premium,Annual,419,14,Yes
24,Male,38,29,10,23,Standard,Annual,956,21,Yes
42,Female,55,7,7,16,Standard,Quarterly,332,6,Yes
45,Female,27,3,2,22,Premium,Quarterly,412,3,Yes
26,Female,14,23,2,22,Standard,Monthly,392,9,Yes
23,Female,46,10,10,19,Premium,Quarterly,534,27,Yes
59,Male,59,1,9,19,Basic,Quarterly,121,12,Yes
45,Female,39,21,9,28,Standard,Annual,456,28,Yes
20,Female,43,6,4,24,Premium,Monthly,550,4,Yes
27,Female,44,14,10,30,Premium,Monthly,266,24,Yes
47,Female,26,13,7,23,Standard,Annual,599,30,Yes
27,Female,33,24,0,26,Basic,Quarterly,359,21,Yes
30,Male,38,3,9,26,Premium,Monthly,851,11,Yes
62,Male,37,9,10,29,Basic,Annual,622,10,Yes
29,Female,26,12,6,30,Basic,Quarterly,820,11,Yes
53,Male,42,22,7,17,Premium,Quarterly,872,18,Yes
37,Female,57,30,10,28,Standard,Annual,566,9,Yes
33,Male,58,26,9,20,Basic,Annual,509,12,Yes
49,Female,58,15,10,23,Basic,Annual,734,16,Yes
49,Female,43,10,5,27,Premium,Annual,563,23,Yes
57,Male,58,2,4,25,Basic,Monthly,947,30,Yes
49,Female,34,22,8,27,Premium,Annual,405,3,Yes
45,Female,60,3,8,21,Standard,Monthly,394,28,Yes
22,Male,26,1,6,5,Basic,Annual,195,9,Yes
